postal_code;locality_name;state_name;lat;lon
B1871;DOCK SUD;Buenos Aires;"Argentina";-34.6333;-58.3667
B1872;SARANDI;Buenos Aires;"Argentina";-34.6667;-58.3333
B1872;SARANDI ESTAFETA Nº1;Buenos Aires;"Argentina";-34.6667;-58.3333
B1872;COSTA DE SARANDI;Buenos Aires;"Argentina";-34.6667;-58.3333
B1872;LA COSTA (SARANDI, PDO. AVELLANEDA);Buenos Aires;"Argentina";-34.6667;-58.3333
B1874;BARRIO OBRERO VILLA AVELLANEDA;Buenos Aires;"Argentina";-34.6813;-58.3225
B1874;COSTA DE VILLA DOMINICO;Buenos Aires;"Argentina";-34.6813;-58.3225
B1874;LAS QUINTAS (VILLA DOMINICO, PDO.AVELLANEDA);Buenos Aires;"Argentina";-34.6813;-58.3225
B1876;BERNAL ESTAFETA No.3;Buenos Aires;"Argentina";-34.7083;-58.2917
B1876;BERNAL;Buenos Aires;"Argentina";-34.7167;-58.3
B1876;BERNAL ESTAFETA No.5;Buenos Aires;"Argentina";-34.7083;-58.2917
B1876;BARRIO PASCO;Buenos Aires;"Argentina";-34.7083;-58.2917
B1876;LA CAÑADA;Buenos Aires;"Argentina";-34.7083;-58.2917
B1876;BERNAL ESTAFETA No.1;Buenos Aires;"Argentina";-34.7083;-58.2917
B1876;DON BOSCO;Buenos Aires;"Argentina";-34.7;-58.2833
B1876;BERNAL ESTAFETA No.2;Buenos Aires;"Argentina";-34.7083;-58.2917
B1876;CAMINO GRAL.BELGRANO (KM.11 AL 11,900);Buenos Aires;"Argentina";-34.7083;-58.2917
B1876;BERNAL ESTAFETA No.8;Buenos Aires;"Argentina";-34.7083;-58.2917
B1876;BERNAL ESTAFETA No.6;Buenos Aires;"Argentina";-34.7083;-58.2917
B1876;BERNAL ESTAFETA No.4;Buenos Aires;"Argentina";-34.7083;-58.2917
B1876;BERNAL ESTAFETA No.7;Buenos Aires;"Argentina";-34.7083;-58.2917
B1878;QUILMES ESTAFETA Nº4;Buenos Aires;"Argentina";-34.7203;-58.2694
B1878;BARRIO HORNOS;Buenos Aires;"Argentina";-34.7203;-58.2694
B1878;QUILMES ESTAFETA Nº5;Buenos Aires;"Argentina";-34.7203;-58.2694
B1878;QUILMES ESTAFETA Nº6;Buenos Aires;"Argentina";-34.7203;-58.2694
B1878;QUILMES ESTAFETA Nº3;Buenos Aires;"Argentina";-34.7203;-58.2694
B1878;QUILMES ESTAFETA Nº1;Buenos Aires;"Argentina";-34.7203;-58.2694
B1878;QUILMES ESTAFETA Nº2;Buenos Aires;"Argentina";-34.7203;-58.2694
B1878;QUILMES;Buenos Aires;"Argentina";-34.7203;-58.2694
B1879;BARRIO LAS MARGARITAS (QUILMES OESTE, PDO. QUILMES);Buenos Aires;"Argentina";-34.6813;-58.3225
B1879;CAMINO CALCHAQUI (KM. 17,300 AL 22,900);Buenos Aires;"Argentina";-34.6813;-58.3225
B1879;QUILMES OESTE ESTAFETA Nº6;Buenos Aires;"Argentina";-34.6813;-58.3225
B1879;BARRIO LOS EUCALIPTOS (QUILMES OESTE, PDO. QUILMES);Buenos Aires;"Argentina";-34.6813;-58.3225
B1879;BARRIO SANTO DOMINGO;Buenos Aires;"Argentina";-34.6813;-58.3225
B1879;QUILMES OESTE ESTAFETA Nº5;Buenos Aires;"Argentina";-34.6813;-58.3225
B1879;QUILMES OESTE;Buenos Aires;"Argentina";-34.6813;-58.3225
B1879;BARRIO SAN DOMINGO;Buenos Aires;"Argentina";-34.6813;-58.3225
B1879;QUILMES OESTE ESTAFETA Nº1;Buenos Aires;"Argentina";-34.6813;-58.3225
B1879;BARRIO EL DORADO (QUILMES OESTE, PDO. QUILMES);Buenos Aires;"Argentina";-34.6813;-58.3225
B1879;CAMINO GRAL.BELGRANO (KM.12 AL 17,400 LADO ESTE);Buenos Aires;"Argentina";-34.6813;-58.3225
B1881;BARRIO GUADALUPE (SAN FRANCISCO SOLANO, PDO. QUILMES);Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;SAN FRANCISCO SOLANO ESTAFETA Nº4;Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;SAN FRANCISCO SOLANO ESTAFETA Nº3;Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;BARRIO SAN AGUSTIN;Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;SAN FRANCISCO SOLANO;Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;BARRIO SANTA ISABEL (SAN FRANCISCO SOLANO, PDO.QUILMES);Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;KILOMETRO 46 (PARADA FCGB.);Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;BARRIO SANTA CATALINA (SAN FRANCISCO SOLANO, PDO.QUILMES);Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;BARRIO DRAIMAR;Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;SAN FRANCISCO SOLANO ESTAFETA Nº1;Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;CAMINO GRAL.BELGRANO (KM.14 AL 17,400 LADO OESTE);Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;BARRIO DREYMAR II;Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;SANTA ISABEL (SAN FRANCISCO SOLANO, PDO.QUILMES);Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;SAN FRANCISCO SOLANO ESTAFETA Nº2;Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;SAN FRANCISCO SOLANO ESTAFETA Nº5;Buenos Aires;"Argentina";-34.7833;-58.3167
B1881;BARRIO SANTOS VEGA;Buenos Aires;"Argentina";-34.7833;-58.3167
B1882;EZPELETA;Buenos Aires;"Argentina";-34.7667;-58.25
B1882;BARRIO EL REFUGIO;Buenos Aires;"Argentina";-34.7667;-58.25
B1882;BARRIO FERROVIARIO;Buenos Aires;"Argentina";-34.7667;-58.25
B1884;BARRIO GENERAL BELGRANO (BERAZATEGUI, PDO. BERAZATEGUI);Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BERAZATEGUI ESTAFETA No.4;Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BERAZATEGUI ESTAFETA No.2;Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BARRIO LOS PINOS (BERAZATEGUI, PDO. BERAZATEGUI);Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BARRIO CENTENARIO;Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BARRIO LA LOMA;Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BARRIO LUCHETTI;Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BARRIO LOS TRONCOS;Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BERAZATEGUI ESTAFETA No.1;Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BARRIO RAYO DE SOL (BERAZATEGUI, PDO. BERAZATEGUI);Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BARRIO EL ONCE;Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BARRIO SAN JUAN (BERAZATEGUI, PDO.BERAZATEGUI);Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BARRIO JACARANDA;Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BERAZATEGUI ESTAFETA No.3;Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BARRIO LOS MANZANOS;Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BERAZATEGUI;Buenos Aires;"Argentina";-34.7333;-58.2553
B1884;BARRIO SAN ROQUE (BERAZATEGUI, PDO.BERAZATEGUI);Buenos Aires;"Argentina";-34.7333;-58.2553
B1885;PLATANOS;Buenos Aires;"Argentina";-34.7833;-58.1833
B1885;GUILLERMO E. HUDSON;Buenos Aires;"Argentina";-34.7833;-58.1667
B1885;PUEBLO NUEVO (GUILLERMO E. HUDSON, PDO. BERAZATEGUI);Buenos Aires;"Argentina";-34.7833;-58.175
B1885;PUEBLO VIEJO;Buenos Aires;"Argentina";-34.7833;-58.175
B1885;BARRIO SNIAFA;Buenos Aires;"Argentina";-34.7833;-58.175
B1885;LOS MANZANOS;Buenos Aires;"Argentina";-34.7833;-58.175
B1886;CAMINO GRAL.BELGRANO (KM.27 AL 30,9);Buenos Aires;"Argentina";-34.8;-58.2
B1886;BARRIO MARITIMO;Buenos Aires;"Argentina";-34.8;-58.2
B1886;RANELAGH;Buenos Aires;"Argentina";-34.8;-58.2
B1886;CARLOS T. SOURIGUES;Buenos Aires;"Argentina";-34.8;-58.2
B1886;RANELAGH ESTAFETA Nº1;Buenos Aires;"Argentina";-34.8;-58.2
B1886;JOHN F. KENNEDY;Buenos Aires;"Argentina";-34.8;-58.2
B1886;RIO ENCANTADO;Buenos Aires;"Argentina";-34.8;-58.2
B1888;GOBERNADOR MONTEVERDE;Buenos Aires;"Argentina";-34.8;-58.2667
B1888;FLORENCIO VARELA;Buenos Aires;"Argentina";-34.8272;-58.3956
B1888;BARRIO LA ESMERALDA;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO CINCO ESQUINAS;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO SAN EDUARDO;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO PALERMO CHICO;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;EL TROPEZON;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO TECHO ROJO;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO CORTEZ;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO MONTE CUDINE;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO NOBILE;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO LA SIRENA;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO 9 DE JULIO (FLORENCIO VARELA, PDO. F. VARELA);Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO MONTEVERDE;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO SAN JORGE (FLORENCIO VARELA ESTAF.No.4, PDO.F.VARELA;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;EL OMBU;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;CAMINO GRAL.BELGRANO (KM.19,1 AL 21,4 IGUAL A 24,6 A 26,9);Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;COLONIA LA CAPILLA;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;FLORENCIO VARELA ESTAFETA No.5;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;FLORENCIO VARELA ESTAFETA No.3;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;CAPILLA DE LOS INGLESES;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;FLORENCIO VARELA ESTAFETA No.4;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;LA FABRICA;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;FLORENCIO VARELA ESTAFETA No.6;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;KILOMETRO 27;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;FLORENCIO VARELA ESTAFETA No.2;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;RUTA 2 KILOMETRO 24,600 AL 28;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;FLORENCIO VARELA ESTAFETA No.7;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO GENERAL BELGRANO (FLORENCIO VARELA, PDO. F. VARELA);Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO RESIDENCIAL SAN EMILIO;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO SANTO TOMAS;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;KILOMETRO 40 (APEADERO FCGB, FLORENCIO VARELA);Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;CAMINO CALCHAQUI (KM. 23 AL 24,500);Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;CAMINO GRAL.BELGRANO (KM.17,500 AL 19);Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO SAN NICOLAS;Buenos Aires;"Argentina";-34.8136;-58.3311
B1888;BARRIO VILLA ANGELICA;Buenos Aires;"Argentina";-34.8136;-58.3311
B1889;EL ROCIO;Buenos Aires;"Argentina";-34.8167;-58.2333
B1889;KILOMETRO 36 (EMBARCADERO FCGB., EL ROCIO, PDO.F.VARELA);Buenos Aires;"Argentina";-34.8167;-58.2333
B1889;BARRIO EL 36;Buenos Aires;"Argentina";-34.8167;-58.2333
B1889;BARRIO RICARDO ROJAS (EL ROCIO, PDO. FLORENCIO VARELA);Buenos Aires;"Argentina";-34.8167;-58.2333
B1889;BOSQUES;Buenos Aires;"Argentina";-34.8167;-58.2333
B1889;BARRIO LAS MARGARITAS (EL ROCIO, PDO. FLORENCIO VARELA);Buenos Aires;"Argentina";-34.8167;-58.2333
B1889;RUTA 2 KILOMETRO 31 AL 31,900;Buenos Aires;"Argentina";-34.8167;-58.2333
B1889;RUTA 2 KILOMETRO 28,100 AL 30,900;Buenos Aires;"Argentina";-34.8167;-58.2333
B1890;JUAN MARIA GUTIERREZ;Buenos Aires;"Argentina";-34.8333;-58.2
B1890;RUTA 2 KILOMETRO 32 AL 36,900;Buenos Aires;"Argentina";-34.8333;-58.2
B1890;CAMINO GRAL.BELGRANO (KM.31 AL 35);Buenos Aires;"Argentina";-34.8333;-58.2
B1890;BARRIO LAS HERMANAS;Buenos Aires;"Argentina";-34.8333;-58.2
B1891;INGENIERO JUAN ALLAN;Buenos Aires;"Argentina";-34.8667;-58.0911
B1891;BARRIO EL PARQUE;Buenos Aires;"Argentina";-34.8667;-58.0911
B1891;BARRIO LA CAROLINA;Buenos Aires;"Argentina";-34.8667;-58.0911
B1893;MONTARAZ;Buenos Aires;"Argentina";-34.8667;-58.0911
B1893;CENTRO AGRICOLA EL PATO;Buenos Aires;"Argentina";-34.8667;-58.0911
B1893;RUTA 2 KILOMETRO 44,500;Buenos Aires;"Argentina";-34.8667;-58.0911
B1893;RUTA 2 KILOMETRO 37 AL 45,900;Buenos Aires;"Argentina";-34.8667;-58.0911
B1894;BARRIO LA PERLA;Buenos Aires;"Argentina";-34.8667;-58.0911
B1894;DOCTOR RICARDO LEVENE;Buenos Aires;"Argentina";-34.8667;-58.0911
B1894;EL PELIGRO;Buenos Aires;"Argentina";-34.8667;-58.0911
B1894;PEREYRA (PDO. BERAZATEGUI);Buenos Aires;"Argentina";-34.8667;-58.0911
B1895;LOS EUCALIPTOS;Buenos Aires;"Argentina";-34.8781;-58.1358
B1895;ARTURO SEGUI;Buenos Aires;"Argentina";-34.8781;-58.1358
B1896;JOAQUIN GORINA;Buenos Aires;"Argentina";-34.8989;-58.0478
B1896;CITY BELL;Buenos Aires;"Argentina";-34.8589;-58.0542
B1896;CAMINO GRAL.BELGRANO KM.7,300;Buenos Aires;"Argentina";-34.8789;-58.051
B1896;CAMINO CENTENARIO KM. 11,500;Buenos Aires;"Argentina";-34.8789;-58.051
B1896;CITY BELL ESTAFETA No. 1;Buenos Aires;"Argentina";-34.8789;-58.051
B1896;RECREO VENECIA;Buenos Aires;"Argentina";-34.8789;-58.051
B1896;JOSE VERGE;Buenos Aires;"Argentina";-34.8789;-58.051
B1896;ENRIQUE BELL;Buenos Aires;"Argentina";-34.8789;-58.051
B1897;MANUEL B. GONNET ESTAFETA No.1;Buenos Aires;"Argentina";-34.8644;-58.0178
B1897;MANUEL B. GONNET ESTAFETA No.2 REPUBLICA DE LOS NIÑOS;Buenos Aires;"Argentina";-34.8644;-58.0178
B1897;MANUEL B. GONNET;Buenos Aires;"Argentina";-34.8644;-58.0178
B1900;LA PLATA ESTAFETA No.7;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;CIRCUNVALACION;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;GAMBIER;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA SUCURSAL No.3;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;MERIDIANO Vº (LA PLATA, PDO.LA PLATA);Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA SUCURSAL No.2;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.12;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.2;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.3;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA SUCURSAL No.4;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;BARRIO EL CRUCE;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.5;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;BARRIO LA CUMBRE (LA PLATA, PDO. LA PLATA);Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA LOMA (LA PLATA, PDO.LA PLATA);Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA SUCURSAL No.6;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;BARRIO JARDIN (LA PLATA, PDO. LA PLATA);Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;DIQUE No. 1;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.18;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA SUCURSAL No.1;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.4;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;BARRIO HIPODROMO;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA SUCURSAL No.7;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;RUFINO DE ELIZALDE;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.11;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.13;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA SUCURSAL No.5;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.6;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.10;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.9;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LOS HORNOS;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;BARRIO NUEVO (LA PLATA, PDO. LA PLATA);Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.1;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;SARRAT (PARADA);Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA VILLA DE LOS HORNOS;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.14;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.16;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA PLATA ESTAFETA No.8;Buenos Aires;"Argentina";-34.9314;-57.9489
B1900;LA CUMBRE (APEADERO FCGB);Buenos Aires;"Argentina";-34.9314;-57.9489
B1901;LISANDRO OLMOS;Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;DALMIRO SAENZ (APEADERO FCGB);Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;LA GRANJA;Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;GOBERNADOR EDUARDO ARANA (APEADERO FCGB);Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;INGENIERO ANDRES VILLANUEVA (APEADERO FCGB);Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;LAS QUINTAS (PDO.LA PLATA);Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;LA JOSEFA;Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;RINGUELET;Buenos Aires;"Argentina";-34.8833;-57.9833
B1901;ANGEL ETCHEVERRY;Buenos Aires;"Argentina";-35.0333;-58.0667
B1901;GOBERNADOR LUIS GARCIA (APEADERO FCGB);Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;INGENIERO RODOLFO MORENO (APEADERO FCGB);Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;RUTA 2 KILOMETRO 56 AL 64;Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;HORNOS DEL SERRANO;Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;ADOLFO F. ORMA (APEADERO F.G.B.);Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;EL RETIRO (LA PLATA);Buenos Aires;"Argentina";-34.9833;-58.0333
B1901;ESQUINA NEGRA;Buenos Aires;"Argentina";-35.0333;-58.05
B1901;PARAJE HORNOS DE SERRANO;Buenos Aires;"Argentina";-34.9833;-58.0333
B1903;SAN PONCIANO;Buenos Aires;"Argentina";-34.946;-58.0964
B1903;MELCHOR ROMERO;Buenos Aires;"Argentina";-34.9394;-58.0558
B1903;PARAJE EL PELIGROSO;Buenos Aires;"Argentina";-34.946;-58.0964
B1903;KILOMETRO 66 (APEDADERO FCGR.);Buenos Aires;"Argentina";-34.946;-58.0964
B1903;PARAJE 19 DE NOVIEMBRE;Buenos Aires;"Argentina";-34.946;-58.0964
B1903;INSTITUTO AGUSTIN R. GAMBIER;Buenos Aires;"Argentina";-34.946;-58.0964
B1903;ABASTO;Buenos Aires;"Argentina";-34.9761;-58.0972
B1903;BUCHANAN;Buenos Aires;"Argentina";-34.9686;-58.2325
B1903;JOSE HERNANDEZ;Buenos Aires;"Argentina";-34.9;-58
B1903;LAS CHACRAS (MELCHOR ROMERO, PDO.LA PLATA);Buenos Aires;"Argentina";-34.946;-58.0964
B1903;RUTA 2 KILOMETRO 46 AL 55,900;Buenos Aires;"Argentina";-34.946;-58.0964
B1905;KILOMETRO 82 (APEADERO FCGR., POBLET, PDO.LA PLATA);Buenos Aires;"Argentina";-35.175;-57.9083
B1905;JOSE FERRARI;Buenos Aires;"Argentina";-35.2833;-57.8667
B1905;POBLET;Buenos Aires;"Argentina";-35.0667;-57.95
B1907;EL PESCADO;Buenos Aires;"Argentina";-35.0041;-58.0001
B1907;EL PINO;Buenos Aires;"Argentina";-35.0041;-58.0001
B1907;EL CARMEN (PDO. LA PLATA);Buenos Aires;"Argentina";-35.0041;-58.0001
B1907;NUEVA HERMOSURA;Buenos Aires;"Argentina";-35.0041;-58.0001
B1907;LA NUEVA HERMOSURA;Buenos Aires;"Argentina";-35.0041;-58.0001
B1907;RUTA 11 KILOMETRO 23;Buenos Aires;"Argentina";-35.0041;-58.0001
B1909;ARANA;Buenos Aires;"Argentina";-35;-57.9
B1909;IGNACIO CORREAS;Buenos Aires;"Argentina";-35.0333;-57.85
B1911;GENERAL MANSILLA;Buenos Aires;"Argentina";-35.0833;-57.75
B1911;BERTOLOME BAVIO;Buenos Aires;"Argentina";-35.0833;-57.75
B1911;KILOMETRO 92 (APEADERO FCGR);Buenos Aires;"Argentina";-35.0833;-57.75
B1913;CRISTINO BENAVIDEZ;Buenos Aires;"Argentina";-35.0778;-57.5722
B1913;JULIO ARDITI;Buenos Aires;"Argentina";-35.1333;-57.65
B1913;EMPALME MAGDALENA;Buenos Aires;"Argentina";-35.0778;-57.5722
B1913;ATALAYA;Buenos Aires;"Argentina";-35.0333;-57.5333
B1913;MAGDALENA;Buenos Aires;"Argentina";-35.0667;-57.5333
B1915;PARAJE STARACHE;Buenos Aires;"Argentina";-35.1667;-57.65
B1915;ROBERTO PAYRO;Buenos Aires;"Argentina";-35.1667;-57.65
B1915;BARRIO EL PORTEÑO;Buenos Aires;"Argentina";-35.1667;-57.65
B1915;ARBUCO (DESVIO FCGR);Buenos Aires;"Argentina";-35.1667;-57.65
B1915;KILOMETRO 103 (APEADERO FCGR);Buenos Aires;"Argentina";-35.1667;-57.65
B1917;PUNTA INDIO;Buenos Aires;"Argentina";-35.2667;-57.2333
B1917;MONTE VELOZ;Buenos Aires;"Argentina";-35.45;-57.2833
B1917;LUIS CHICO;Buenos Aires;"Argentina";-35.3583;-57.2583
B1919;BASE AERONAVAL DE PUNTA INDIO;Buenos Aires;"Argentina";-35.1714;-57.519
B1921;COLONIA BEETHOVEN;Buenos Aires;"Argentina";-35.4333;-57.3792
B1921;LA PRIMAVERA (ALVAREZ JONTE - PDO. MAGDALENA);Buenos Aires;"Argentina";-35.4333;-57.3792
B1921;LA TALINA;Buenos Aires;"Argentina";-35.4333;-57.3792
B1921;PIÑERO (DESVIO PARTICULAR FCGR);Buenos Aires;"Argentina";-35.4333;-57.3792
B1921;RINCON DE NOARIO;Buenos Aires;"Argentina";-35.4333;-57.3792
B1921;EL ROSARIO;Buenos Aires;"Argentina";-35.4333;-57.3792
B1921;PANCHO DIAZ;Buenos Aires;"Argentina";-35.4333;-57.3792
B1921;PIPINAS;Buenos Aires;"Argentina";-35.5333;-57.3333
B1921;LAS TAHONAS;Buenos Aires;"Argentina";-35.35;-57.3833
B1921;LAS PIPINAS;Buenos Aires;"Argentina";-35.5333;-57.3333
B1921;ALVAREZ JONTE;Buenos Aires;"Argentina";-35.3167;-57.4667
B1923;ARROYO LA MAZA;Buenos Aires;"Argentina";-34.8667;-57.8833
B1923;BARRIO OBRERO BERISSO;Buenos Aires;"Argentina";-34.8667;-57.8833
B1923;BERISSO;Buenos Aires;"Argentina";-34.8667;-57.8833
B1923;ARROYO DEL PESCADO;Buenos Aires;"Argentina";-34.8667;-57.8833
B1923;FRIGORIFICO ARMOUR;Buenos Aires;"Argentina";-34.8667;-57.8833
B1923;PALO BLANCO;Buenos Aires;"Argentina";-34.8667;-57.8833
B1925;DOCK CENTRAL;Buenos Aires;"Argentina";-34.8758;-57.8822
B1925;LOMA VERDE (ESCOBAR, PDO. ESCOBAR);Buenos Aires;"Argentina";-34.8758;-57.8822
B1925;CAMBACERES (ENSENADA, PDO.ENSENADA);Buenos Aires;"Argentina";-34.8758;-57.8822
B1925;PUERTO LA PLATA;Buenos Aires;"Argentina";-34.8758;-57.8822
B1925;DESTILERIA FISCAL;Buenos Aires;"Argentina";-34.8758;-57.8822
B1925;ENSENADA ESTAFETA No.1;Buenos Aires;"Argentina";-34.8758;-57.8822
B1925;GRAND DOCK;Buenos Aires;"Argentina";-34.8758;-57.8822
B1925;ENSENADA;Buenos Aires;"Argentina";-34.8758;-57.8822
B1927;ESCUELA NAVAL MILITAR RIO SANTIAGO;Buenos Aires;"Argentina";-35.246;-57.547
B1929;ISLA SANTIAGO;Buenos Aires;"Argentina";-35.246;-57.547
B1929;ISLA PAULINO;Buenos Aires;"Argentina";-35.246;-57.547
B1929;BASE NAVAL RIO SANTIAGO;Buenos Aires;"Argentina";-35.246;-57.547
B1931;REMOLCADOR GUARANI (APEADERO FCGR);Buenos Aires;"Argentina";-34.8167;-57.9833
B1931;PUNTA LARA;Buenos Aires;"Argentina";-34.8167;-57.9833
B1931;KILOMETRO 54 (APEADERO FCGR.);Buenos Aires;"Argentina";-34.8167;-57.9833
B1931;BALNEARIO PUNTA LARA;Buenos Aires;"Argentina";-34.8167;-57.9833
B1931;PIRIA;Buenos Aires;"Argentina";-34.8167;-57.9833
B1980;KILOMETRO 82 (APEADERO FCGR., CNEL. BRANDSEN, PDO. BRANDSEN);Buenos Aires;"Argentina";-35.1942;-58.2567
B1980;LOS MERINOS;Buenos Aires;"Argentina";-35.1942;-58.2567
B1980;CORONEL BRANDSEN;Buenos Aires;"Argentina";-35.1717;-58.23
